,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Total_Fixation_Duration,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportReAdj,RightSupportReAdj,Moral_left,Moral_right,maxMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,Familiar1,Familiar2,maxMoral_Familiar,DirmaxMoral
1794,PMM040-4-22,40,PMM040,4,22,2085,1656,2,-2,Mask mandates,University Campus should be a Sanctuary,1,1,-1,4,2,-1,-2,1,-1,2.5,2,2.5,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,1,3,0.5
1795,PMM040-4-23,40,PMM040,4,23,2261,1526,4,4,Detention of migrant children,Stop police brutality,1,1,-1,1,5,2,-1,-2,2,4.5,5,5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,1,1,0.5
1796,PMM040-4-24,40,PMM040,4,24,2518,1682,2,2,Expel students with white nationlist views,"Boycott, Divest, and Sanction Israel",1,1,1,2,0,2,-3,-1,-3,2,4.5,4.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,4,4,6.5
1797,PMM040-4-3,40,PMM040,4,3,2896,2096,4,4,Build southern border wall,Safe injection locations,1,1,-1,0,4,2,-1,-3,1,4,2.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,3,4,1.5
1798,PMM040-4-4,40,PMM040,4,4,3272,2456,1,-1,Mandatory drug tests for welfare recipients,War on Drugs,1,1,1,4,5,3,1,1,2,3.5,3.5,3.5,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,3,3,7
1799,PMM040-4-5,40,PMM040,4,5,2724,1908,3,-3,Cuts to National Parks budget,Bathrooms restricted based on biological sex,0,0,-1,1,4,1,2,-2,1,3,3.5,3.5,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,4,4,0.5
1800,PMM040-4-6,40,PMM040,4,6,2328,1694,2,2,Mandatory vaccinations,Abortion rights,1,1,-1,2,4,3,-3,-1,1,3,3,3,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,3,3,0
1801,PMM040-4-7,40,PMM040,4,7,2460,1512,2,2,Build southern border wall,U.S. drone strikes in Afghanistan,0,0,1,0,2,3,-2,-3,-1,4,2.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,2,4,6.5
1802,PMM040-4-9,40,PMM040,4,9,2016,1122,4,4,Religious exemptions for discrimination laws,Stop police brutality,0,0,1,1,5,2,-1,-2,2,3.5,5,5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,1,1,1.5
1803,PMM040-5-1,40,PMM040,5,1,2220,1674,4,4,Mandatory training on sexual consent,Defund the police,1,1,1,4,0,2,1,1,-3,3,3.5,3.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,3,3,0.5
1804,PMM040-5-10,40,PMM040,5,10,1673,1186,5,5,Detention of migrant children,Climate change legislation,1,1,-1,1,6,-1,-2,-2,3,4.5,4,4.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,4,2,0.5
1805,PMM040-5-11,40,PMM040,5,11,3067,1814,1,1,Remove Christopher Columbus statues,Religious exemptions for discrimination laws,0,0,-1,2,1,2,1,-1,-2,4,3.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,1,3,7.5
1806,PMM040-5-12,40,PMM040,5,12,2118,1590,4,4,Raise the minimum wage,Cuts to National Parks budget,1,1,1,5,1,2,-1,2,-2,4,3,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,2,2,1
1807,PMM040-5-13,40,PMM040,5,13,2360,1396,2,2,Climate change legislation,Mandatory training on sexual consent,0,0,-1,6,4,1,-1,3,1,4,3,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,1,4,7
1808,PMM040-5-14,40,PMM040,5,14,3132,2042,4,4,Cuts to National Parks budget,Increased Gun regulations,1,1,-1,1,5,2,-2,-2,2,3,3.5,3.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,3,3,0.5
1809,PMM040-5-15,40,PMM040,5,15,1920,1376,2,2,Build southern border wall,Remove Christopher Columbus statues,0,0,1,0,2,-2,-1,-3,-1,4,4,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,3,3,8
1810,PMM040-5-16,40,PMM040,5,16,2188,1686,1,1,Stop police brutality,Bathrooms restricted based on biological sex,1,1,1,5,4,-2,-3,2,1,5,3.5,5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,4,1,8.5
1811,PMM040-5-17,40,PMM040,5,17,2794,2098,1,-1,Mandatory drug tests for welfare recipients,Physician-assisted suicide,0,0,-1,4,5,1,-2,1,2,3.5,2.5,3.5,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,1,1,6
1812,PMM040-5-18,40,PMM040,5,18,2469,1688,2,2,Climate change legislation,Bathrooms restricted based on biological sex,0,0,-1,6,4,3,-2,3,1,4,3.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,4,4,7.5
1813,PMM040-5-19,40,PMM040,5,19,3526,2794,1,1,Detention of migrant children,Mandatory vaccinations,0,0,1,1,2,2,-2,-2,-1,4.5,3,4.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,2,2,7.5
1814,PMM040-5-20,40,PMM040,5,20,2387,1322,1,1,Stop police brutality,Safe injection locations,1,1,1,5,4,-1,1,2,1,5,2.5,5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,3,1,7.5
1815,PMM040-5-21,40,PMM040,5,21,2464,1714,4,4,Abortion rights,"Boycott, Divest, and Sanction Israel",0,0,-1,4,0,3,2,1,-3,3,4.5,4.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,4,4,1.5
1816,PMM040-5-22,40,PMM040,5,22,1902,1350,2,2,Tuition increases,Mandatory drug tests for welfare recipients,0,0,1,2,4,1,-3,-1,1,2.5,3.5,3.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,1,1,1
1817,PMM040-5-23,40,PMM040,5,23,3875,2880,4,4,Affirmative action,War on Drugs,0,0,1,1,5,-2,-3,-2,2,3.5,3.5,3.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,3,3,0
1818,PMM040-5-24,40,PMM040,5,24,3600,2548,1,-1,Mandatory training on sexual consent,Legalization of marijuana,0,0,-1,4,5,-2,1,1,2,3,3,3,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,2,2,6
1819,PMM040-5-3,40,PMM040,5,3,2189,1462,3,3,Raise the minimum wage,Mandatory vaccinations,1,1,1,5,2,2,-2,2,-1,4,3,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,2,2,1
1820,PMM040-5-4,40,PMM040,5,4,3214,2008,1,1,"Boycott, Divest, and Sanction Israel",Detention of migrant children,1,1,-1,0,1,-2,-1,-3,-2,4.5,4.5,4.5,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,2,2,9
1821,PMM040-5-5,40,PMM040,5,5,2622,1864,3,3,Remove Christopher Columbus statues,Student worker unionization,1,1,-1,2,5,2,-2,-1,2,4,3.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,1,3,0.5
1822,PMM040-5-6,40,PMM040,5,6,2403,1916,2,2,Mandatory drug tests for welfare recipients,Remove Christopher Columbus statues,1,1,1,4,2,-1,-3,1,-1,3.5,4,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,1,3,3,0.5
1823,PMM040-5-7,40,PMM040,5,7,3404,2574,2,2,Abortion rights,On campus concealed carry,1,1,1,4,2,2,1,1,-1,3,2,3,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,3,1,3,1
1824,PMM040-5-8,40,PMM040,5,8,1345,404,4,4,Climate change legislation,Tuition increases,1,1,1,6,2,3,-1,3,-1,4,2.5,4,1,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,4,1,4,1.5
1825,PMM040-5-9,40,PMM040,5,9,2287,1622,2,-2,U.S. drone strikes in Afghanistan,Defund the police,1,1,-1,2,0,-1,-3,-1,-3,2.5,3.5,3.5,0,19,-0.647621054,male,0,High school diploma or GED,12,"$150,000 or more",6,Judaism,None,,Independent,3,Slightly liberal,Slightly conservative,Sometimes,2,2,1,4,0,3,0,5,0,15,4,1,1,1,1,8,2,3,3,6
1826,PMM041-1-1,41,PMM041,1,1,2093,1370,6,6,War on Drugs,Mandatory training on sexual consent,1,1,-1,0,6,3,-1,-3,3,4,5,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,3,4,4,1
1827,PMM041-1-10,41,PMM041,1,10,2063,1488,6,6,Religious exemptions for discrimination laws,Student worker unionization,0,0,1,0,6,1,-3,-3,3,5,3.5,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,1.5
1828,PMM041-1-11,41,PMM041,1,11,1589,882,1,-1,Abolishing private prisons,Abortion rights,1,1,1,5,6,-3,-2,2,3,5,5,5,0,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,2,4,4,10
1829,PMM041-1-12,41,PMM041,1,12,2684,1750,4,-4,Lift COVID lockdowns,U.S. drone strikes in Afghanistan,0,0,1,6,2,3,-3,3,-1,3,4,4,0,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,1,1
1830,PMM041-1-13,41,PMM041,1,13,2812,2138,6,6,Hardening schools/Arming teachers,Climate change legislation,1,1,-1,0,6,3,2,-3,3,4,3,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,1
1831,PMM041-1-14,41,PMM041,1,14,2118,1650,2,2,Build southern border wall,Ban on ethnic Halloween costumes,0,0,1,0,2,3,-2,-3,-1,4,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,3,1,1,8
1832,PMM041-1-15,41,PMM041,1,15,2827,2010,4,4,Mandatory trigger warnings,Cuts to National Parks budget,1,1,1,4,0,-1,-3,1,-3,2,2,2,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,1,2,2,0
1833,PMM041-1-16,41,PMM041,1,16,2103,1662,1,1,Dorms determined by gender identity,Expel students with white nationlist views,1,1,-1,1,2,3,1,-2,-1,3,3,3,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,1,2,2,6
1834,PMM041-1-17,41,PMM041,1,17,2546,1906,6,6,Legalization of marijuana,Cuts to National Parks budget,0,0,-1,6,0,-3,-2,3,-3,3,2,3,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,4,1
1835,PMM041-1-18,41,PMM041,1,18,1725,1084,4,4,Gun-free campus police,U.S. drone strikes in Afghanistan,1,1,1,6,2,3,-3,3,-1,4,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,1,0
1836,PMM041-1-19,41,PMM041,1,19,3788,2826,3,3,Ban on ethnic Halloween costumes,Abolishing private prisons,1,1,-1,2,5,3,-3,-1,2,4,5,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,1,2,2,1
1837,PMM041-1-2,41,PMM041,1,2,2242,1556,6,6,Ban on research with animals,Black Lives Matter,0,0,1,0,6,1,-2,-3,3,3,5,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,2
1838,PMM041-1-20,41,PMM041,1,20,3174,2182,6,-6,Ban on research with animals,Lift COVID lockdowns,0,0,-1,0,6,2,-1,-3,3,3,3,3,0,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,0
1839,PMM041-1-21,41,PMM041,1,21,1861,1362,4,4,Gun-free campus police,Expel students with white nationlist views,1,1,1,6,2,3,2,3,-1,4,3,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,4,1
1840,PMM041-1-23,41,PMM041,1,23,2379,1658,4,-4,Increased Gun regulations,U.S. drone strikes in Afghanistan,1,1,-1,6,2,1,-3,3,-1,5,4,5,0,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,1
1841,PMM041-1-24,41,PMM041,1,24,2451,1552,1,1,Student worker unionization,Safe injection locations,1,1,1,6,5,2,3,3,2,3.5,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,2,7.5
1842,PMM041-1-3,41,PMM041,1,3,3873,2764,3,3,Expel students with white nationlist views,Physician-assisted suicide,0,0,1,2,5,-3,3,-1,2,3,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,2,4,4,1
1843,PMM041-1-4,41,PMM041,1,4,1798,1474,1,1,Defund Planned Parenthood,Dorms determined by gender identity,1,1,-1,0,1,-3,3,-3,-2,5,3,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,8
1844,PMM041-1-5,41,PMM041,1,5,3615,2478,4,4,Ban on research with animals,Mandatory trigger warnings,0,0,1,0,4,2,-3,-3,1,3,2,3,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,1
1845,PMM041-1-7,41,PMM041,1,7,2533,1928,1,-1,Gun-free campus police,Physician-assisted suicide,0,0,1,6,5,1,-1,3,2,4,4,4,0,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,8
1846,PMM041-1-8,41,PMM041,1,8,3182,2274,4,4,Safe injection locations,Dorms determined by gender identity,0,0,-1,5,1,-1,-3,2,-2,4,3,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,2,1,2,1
1847,PMM041-1-9,41,PMM041,1,9,2444,1994,6,6,Bathrooms restricted based on biological sex,Gun-free campus police,1,1,-1,0,6,3,-3,-3,3,5,4,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,4,4,1
1848,PMM041-2-1,41,PMM041,2,1,2726,2150,5,5,On campus concealed carry,Physician-assisted suicide,0,0,1,0,5,2,-2,-3,2,4,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,1,4,4,0
1849,PMM041-2-10,41,PMM041,2,10,3919,2946,5,5,Dorms determined by gender identity,Gun-free campus police,1,1,-1,1,6,3,-1,-2,3,3,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,1,4,4,1
1850,PMM041-2-11,41,PMM041,2,11,1923,1088,5,5,Ban on research with animals,Abolishing private prisons,0,0,1,0,5,-1,-3,-3,2,3,5,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,2,2
1851,PMM041-2-12,41,PMM041,2,12,2682,2054,5,5,Ban on research with animals,Safe injection locations,1,1,-1,0,5,1,-3,-3,2,3,4,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,2,1
1852,PMM041-2-13,41,PMM041,2,13,2187,1712,6,6,Mask mandates,Cuts to National Parks budget,0,0,-1,6,0,3,2,3,-3,5,2,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,2,4,3
1853,PMM041-2-14,41,PMM041,2,14,2023,1270,2,2,Legalization of marijuana,Mandatory trigger warnings,1,1,1,6,4,3,-1,3,1,3,2,3,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,5
1854,PMM041-2-15,41,PMM041,2,15,1499,1040,6,6,Remove police from schools,War on Drugs,1,1,1,6,0,-3,1,3,-3,4.5,4,4.5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,3,4,0.5
1855,PMM041-2-16,41,PMM041,2,16,2072,1650,5,5,Defund the police,Dorms determined by gender identity,0,0,-1,6,1,3,-3,3,-2,5,3,5,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,2
1856,PMM041-2-17,41,PMM041,2,17,2451,1550,1,1,Physician-assisted suicide,Mandatory trigger warnings,1,1,1,5,4,3,-3,2,1,4,2,4,1,29,1.348471236,cis female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$25,000-$49,999",2,Unaffiliated,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,0,4,0,3,0,5,4,18,1,1,1,1,1,5,4,1,4,6
