,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Left_Title_Fixdur,Left_Title_nFix,Left_Protestors_FixDur,Left_Protestors_nFix,Right_Title_Fixdur,Right_Title_nFix,Right_Protestors_FixDur,Right_Protestors_nFix,Fixation_Rate,Right_Fixation,Right_nFixation,Unchosen_nFixations,Unchosen_Fixation,Chosen_Fixation,Chosen_nFixations,Left_nFixations,Left_Fixation,Total_Fixation_Duration,Total_nFixations,MoralDiffRmL,MoralDiffLmR,MoralDiff,Consistent_MoralDiff,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportAdj,Moral_left,Moral_right,maxMoral,,unchosenMoral,chosenMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,unchosenFamiliar,chosenFamiliar,Familiar1,Familiar2,maxMoral_Familiar
3175,PMM069-1-2,69,PMM069,1,2,3133,236,2,410,2,618,3,1168,4,85.73252474,1786,7,5,734,1786,7,5,734,2686,12,1.5,-1.5,1.5,-1.5,4,-4,Ban on research with animals,Increased Gun regulations,0,0,-1,2,6,2,-2,4,2.5,4,4,,2.5,4,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,3,3,3,3
3176,PMM069-1-20,69,PMM069,1,20,2907,254,2,0,0,900,6,0,0,64.39628483,1090,7,7,1090,1036,6,6,1036,1872,13,-1.5,1.5,1.5,1.5,3,3,Physician-assisted suicide,Ban on research with animals,1,1,1,5,2,3,1,3,4,2.5,4,,2.5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,3,3,3,3
3177,PMM069-1-21,69,PMM069,1,21,1884,414,2,0,0,480,1,0,0,64.33121019,798,3,3,798,414,2,2,414,1212,5,-0.5,0.5,0.5,0.5,5,5,Affirmative action,War on Drugs,1,1,1,6,1,3,2,5,4.5,4,4.5,,4,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,4,3,4
3178,PMM069-1-22,69,PMM069,1,22,3965,914,6,0,0,1168,6,94,1,74.65321564,1384,8,12,1576,1384,8,12,1576,2960,20,-3,3,-3,-3,5,5,Raise the minimum wage,Abolishing fraternities,0,0,-1,6,1,3,-2,-5,5,2,5,,5,2,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,3,4,3
3179,PMM069-1-23,69,PMM069,1,23,3465,288,1,672,2,676,3,338,2,76.65223665,1420,8,8,1420,1236,5,5,1236,2656,13,1,-1,-1,-1,4,4,War on Drugs,Abolishing private prisons,1,1,-1,1,5,2,-1,4,4,5,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,3,3,2,2
3180,PMM069-1-24,69,PMM069,1,24,2919,464,3,0,0,872,5,320,1,72.2165125,1358,7,5,750,1358,7,5,750,2108,12,0.5,-0.5,0.5,0.5,4,4,Hardening schools/Arming teachers,Mandatory trigger warnings,0,0,1,1,5,3,-2,-4,2.5,3,3,,2.5,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,1,4,1,1
3181,PMM069-1-3,69,PMM069,1,3,2519,510,2,0,0,624,3,172,1,76.8558952,1196,6,4,740,1196,6,4,740,1936,10,0,0,0,0,5,5,War on Drugs,Student worker unionization,0,0,1,1,6,3,2,-5,4,4,4,,4,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,3,3,3,3
3182,PMM069-1-5,69,PMM069,1,5,3140,382,2,0,0,764,4,164,1,80.70063694,928,5,5,928,1606,8,8,1606,2534,13,0,0,0,0,4,4,Religious exemptions for discrimination laws,Abolishing private prisons,1,1,-1,1,5,-3,-1,4,5,5,5,,5,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,1,1,2,2
3183,PMM069-1-6,69,PMM069,1,6,2744,760,2,0,0,754,3,564,2,75.72886297,1318,5,2,760,1318,5,2,760,2078,7,0.5,-0.5,0.5,0.5,6,6,Affirmative action,Defund Planned Parenthood,0,0,-1,6,0,3,-2,-6,4.5,5,5,,4.5,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3184,PMM069-1-7,69,PMM069,1,7,3490,246,1,260,2,848,4,0,0,78.85386819,1612,8,8,1612,1140,7,7,1140,2752,15,1,-1,-1,-1,1,1,Mandatory trigger warnings,Increased Gun regulations,1,1,-1,5,6,3,2,1,3,4,4,,4,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,1,1,3,3
3185,PMM069-1-8,69,PMM069,1,8,2569,706,4,158,1,584,3,0,0,74.89295446,1060,5,5,864,1060,5,5,864,1924,10,0,0,0,0,5,5,Cuts to National Parks budget,Abolishing private prisons,0,0,1,0,5,3,2,-5,5,5,5,,5,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,2,3,2,2
3186,PMM069-1-9,69,PMM069,1,9,3073,1036,4,320,2,464,2,178,1,79.53140254,706,4,4,706,1738,7,7,1738,2444,11,0,0,0,0,5,5,U.S. drone strikes in Afghanistan,Mandatory vaccinations,1,1,-1,1,6,3,2,5,4.5,4.5,4.5,,4.5,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,2,2,4,4
3187,PMM069-2-1,69,PMM069,2,1,2325,444,2,498,4,0,0,888,5,72.43010753,888,5,6,942,888,5,6,942,1684,11,-1,1,-1,-1,4,4,Bathrooms restricted based on biological sex,Mandatory training on sexual consent,0,0,1,0,4,2,-2,-4,5,4,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3188,PMM069-2-10,69,PMM069,2,10,2713,438,3,286,1,598,3,302,1,74.60375968,900,4,4,900,1124,7,7,1124,2024,11,2.5,-2.5,-2.5,-2.5,4,4,Ban on research with animals,Legalization of marijuana,1,1,-1,2,6,2,-2,4,2.5,5,5,,5,2.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,4
3189,PMM069-2-11,69,PMM069,2,11,3968,1038,5,74,1,652,3,974,5,77.41935484,1792,9,7,1280,1792,9,7,1280,3072,16,-1,1,-1,-1,2,2,Safe injection locations,Mandatory training on sexual consent,0,0,-1,6,4,1,-2,-2,5,4,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,4,2,4,2
3190,PMM069-2-12,69,PMM069,2,12,2486,530,3,0,0,498,3,288,1,66.53258246,786,4,5,868,786,4,5,868,1654,9,0.5,-0.5,0.5,0.5,4,4,U.S. drone strikes in Afghanistan,Abolishing private prisons,0,0,1,1,5,-2,-3,-4,4.5,5,5,,4.5,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,2,2,2,2
3191,PMM069-2-13,69,PMM069,2,13,3421,500,4,70,1,718,4,218,1,74.59807074,1174,6,6,1174,1378,9,9,1378,2552,15,2.5,-2.5,-2.5,-2.5,3,3,Ban on research with animals,Abolishing private prisons,1,1,-1,2,5,1,-2,3,2.5,5,5,,5,2.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,3,3,2,2
3192,PMM069-2-14,69,PMM069,2,14,2800,402,1,602,4,210,1,576,3,77.21428571,1068,5,5,1068,1094,6,6,1094,2162,11,3,-3,-3,-3,1,1,Abolishing fraternities,Defund Planned Parenthood,1,1,1,1,0,3,-2,1,2,5,5,,5,2,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3193,PMM069-2-15,69,PMM069,2,15,2822,0,0,0,0,234,1,876,2,80.29766123,1518,6,5,748,1518,6,5,748,2266,11,-0.5,0.5,-0.5,0.5,2,-2,Lift COVID lockdowns,Ban on research with animals,0,0,1,4,2,2,-1,2,3,2.5,3,,3,2.5,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,4,3,4
3194,PMM069-2-16,69,PMM069,2,16,2568,544,3,304,2,326,2,88,1,74.68847352,614,4,4,614,1304,8,8,1304,1918,12,1,-1,-1,-1,5,5,Remove Christopher Columbus statues,Cuts to National Parks budget,1,1,1,5,0,3,-2,5,4,5,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,4,3,3
3195,PMM069-2-17,69,PMM069,2,17,2338,0,0,0,0,338,1,886,2,67.49358426,1224,3,3,354,1224,3,3,354,1578,6,-1,1,-1,-1,4,4,War on Drugs,Mask mandates,0,0,1,1,5,2,-3,-4,4,3,4,,4,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,3,4,3
3196,PMM069-2-18,69,PMM069,2,18,2305,320,2,402,2,634,3,0,0,58.82863341,634,3,3,634,722,4,4,722,1356,7,0.5,-0.5,-0.5,-0.5,5,5,Affirmative action,On campus concealed carry,1,1,1,6,1,2,-2,5,4.5,5,5,,5,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,4,3,3
3197,PMM069-2-19,69,PMM069,2,19,3257,292,2,594,4,268,1,800,3,76.08228431,1068,4,4,1068,1410,9,9,1410,2478,13,-1,1,1,-1,1,-1,Physician-assisted suicide,Defund the police,1,1,-1,5,4,2,-2,-1,4,3,4,,3,4,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,3
3198,PMM069-2-2,69,PMM069,2,2,3739,612,5,316,4,966,5,468,2,76.17009896,1434,7,12,1442,1434,7,12,1442,2848,19,0,0,0,0,1,-1,Expel students with white nationlist views,Remove Christopher Columbus statues,0,0,-1,4,5,3,-3,1,4,4,4,,4,4,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,3,4,4
3199,PMM069-2-20,69,PMM069,2,20,3400,0,0,0,0,508,3,282,1,72.82352941,1238,8,8,1238,1390,8,8,1390,2476,16,1.5,-1.5,-1.5,-1.5,5,5,Hardening schools/Arming teachers,Increased Gun regulations,1,1,-1,1,6,3,2,5,2.5,4,4,,4,2.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,4,3,3
3200,PMM069-2-21,69,PMM069,2,21,2929,306,2,306,1,414,2,958,4,59.81563674,1472,7,5,862,1472,7,5,862,1752,12,2.5,-2.5,2.5,2.5,1,1,Ban on research with animals,Religious exemptions for discrimination laws,0,0,-1,2,1,3,-3,-1,2.5,5,5,,2.5,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,1,3,1,1
3201,PMM069-2-23,69,PMM069,2,23,2773,62,1,210,1,0,0,312,2,77.53335737,878,3,3,878,1272,8,8,1272,2150,11,2,-2,-2,-2,2,2,Allow alt-right speakers on campus,Abortion rights,1,1,-1,4,6,2,-2,2,3,5,5,,5,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,4
3202,PMM069-2-24,69,PMM069,2,24,2201,350,2,0,0,258,2,346,1,64.15265788,796,4,3,616,796,4,3,616,1412,7,1,-1,1,1,6,6,Student worker unionization,Tuition increases,0,0,-1,6,0,3,2,-6,4,5,5,,4,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,3,4,4
3203,PMM069-2-3,69,PMM069,2,3,1957,296,2,68,1,574,3,0,0,71.84466019,574,3,7,832,574,3,7,832,1406,10,-0.5,0.5,-0.5,-0.5,1,1,Build southern border wall,U.S. drone strikes in Afghanistan,0,0,1,0,1,-3,1,-1,5,4.5,5,,5,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,2,4,2,4
3204,PMM069-2-4,69,PMM069,2,4,2274,172,1,142,1,622,3,382,2,79.50747581,1350,7,3,474,1350,7,3,474,1808,10,-0.5,0.5,-0.5,-0.5,5,5,U.S. drone strikes in Afghanistan,Student worker unionization,0,0,1,1,6,2,-3,-5,4.5,4,4.5,,4.5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,3,2,3,2
3205,PMM069-2-5,69,PMM069,2,5,2591,364,2,0,0,392,3,158,1,45.4650714,628,5,3,550,628,5,3,550,1178,8,2,-2,2,2,4,4,Abolishing fraternities,Physician-assisted suicide,0,0,1,1,5,2,-3,-4,2,4,4,,2,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,4,3,3
3206,PMM069-2-6,69,PMM069,2,6,2369,206,1,26,1,554,3,166,1,68.04558886,1004,6,6,1004,608,4,4,608,1612,10,0,0,0,0,4,4,Remove Christopher Columbus statues,War on Drugs,1,1,1,5,1,3,-3,4,4,4,4,,4,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,4,3,3
3207,PMM069-2-7,69,PMM069,2,7,2848,250,1,0,0,326,2,0,0,75.49157303,1106,6,6,1106,1044,7,7,1044,2150,13,-1.5,1.5,1.5,1.5,3,3,U.S. drone strikes in Afghanistan,Allow alt-right speakers on campus,1,1,-1,1,4,-2,-3,3,4.5,3,4.5,,3,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,2,2,3,2
3208,PMM069-2-8,69,PMM069,2,8,2369,212,1,0,0,450,2,332,2,63.9932461,952,5,5,734,952,5,5,734,1516,10,0,0,0,0,1,-1,Remove public Confederate memorials,Abolishing private prisons,0,0,1,6,5,3,-2,1,5,5,5,,5,5,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,2,4,2,2
3209,PMM069-2-9,69,PMM069,2,9,2815,192,1,224,2,610,3,262,2,64.79573712,872,5,5,872,952,7,7,952,1824,12,0.5,-0.5,-0.5,-0.5,1,1,Physician-assisted suicide,Mandatory vaccinations,1,1,-1,5,6,3,-1,1,4,4.5,4.5,,4.5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,4
3210,PMM069-3-1,69,PMM069,3,1,2283,0,0,964,5,0,0,752,5,75.16425756,752,5,5,752,964,5,5,964,1716,10,1.5,-1.5,-1.5,-1.5,4,4,Hardening schools/Arming teachers,Remove Christopher Columbus statues,1,1,-1,1,5,-2,-3,4,2.5,4,4,,4,2.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3211,PMM069-3-10,69,PMM069,3,10,1949,408,2,0,0,404,3,0,0,71.01077476,690,5,4,694,690,5,4,694,1384,9,2,-2,2,2,3,3,Abolishing fraternities,Mandatory training on sexual consent,0,0,1,1,4,3,-1,-3,2,4,4,,2,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3212,PMM069-3-11,69,PMM069,3,11,2456,0,0,0,0,222,1,498,3,66.28664495,984,5,4,644,984,5,4,644,1628,9,2,-2,2,2,4,4,Ban on research with animals,Mandatory vaccinations,0,0,1,2,6,2,-2,-4,2.5,4.5,4.5,,2.5,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,4,3,4,4
3213,PMM069-3-12,69,PMM069,3,12,2753,0,0,326,1,356,2,208,1,59.13548856,564,3,3,564,1064,5,5,1064,1628,8,-1,1,1,-1,1,-1,Expel students with white nationlist views,Mask mandates,1,1,1,4,5,3,-2,-1,4,3,4,,3,4,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,3
3214,PMM069-3-13,69,PMM069,3,13,2015,0,0,0,0,230,1,212,1,74.24317618,624,3,6,872,624,3,6,872,1496,9,-2,2,-2,-2,5,5,Bathrooms restricted based on biological sex,Mandatory trigger warnings,0,0,1,0,5,-2,-1,-5,5,3,5,,5,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,1,4,1,4
3215,PMM069-3-14,69,PMM069,3,14,2713,172,1,156,1,324,2,1068,3,79.76409878,1516,6,5,648,1516,6,5,648,2164,11,1,-1,1,1,1,1,Mandatory training on sexual consent,Abolishing private prisons,0,0,1,4,5,2,-3,-1,4,5,5,,4,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,2,4,2,2
3216,PMM069-3-15,69,PMM069,3,15,3305,448,2,1020,6,194,1,1018,4,72.25416036,1212,5,8,1468,1212,5,8,1468,2388,13,-2.5,2.5,-2.5,-2.5,1,1,Build southern border wall,Hardening schools/Arming teachers,0,0,1,0,1,-3,-2,-1,5,2.5,5,,5,2.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3217,PMM069-3-16,69,PMM069,3,16,2226,102,1,258,2,284,1,728,3,78.88589398,1012,4,5,744,1012,4,5,744,1756,9,-1,1,-1,-1,1,1,Defund Planned Parenthood,War on Drugs,0,0,1,0,1,2,-2,-1,5,4,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,4,3,4
3218,PMM069-3-17,69,PMM069,3,17,3422,0,0,390,2,390,2,1402,4,82.34950321,1792,6,6,1026,1792,6,6,1026,2818,12,-1.5,1.5,-1.5,-1.5,2,2,Affirmative action,Defund the police,0,0,-1,6,4,2,-1,-2,4.5,3,4.5,,4.5,3,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,4,4,4,4
3219,PMM069-3-18,69,PMM069,3,18,3473,400,2,880,4,510,3,946,3,80.56435358,1456,6,8,1532,1456,6,8,1532,2798,14,2,-2,2,2,4,4,Allow alt-right speakers on campus,Cuts to National Parks budget,0,0,-1,4,0,-1,-2,-4,3,5,5,,3,5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,3,3,3,3
3220,PMM069-3-19,69,PMM069,3,19,3199,0,0,560,2,580,3,756,2,81.52547671,1336,5,5,1336,1272,6,6,1272,2608,11,-1,1,1,-1,3,-3,War on Drugs,Lift COVID lockdowns,1,1,1,1,4,2,-1,-3,4,3,4,,3,4,0,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,3
3221,PMM069-3-2,69,PMM069,3,2,2571,336,1,408,3,858,5,366,1,80.59120965,1224,6,6,1224,848,5,5,848,2072,11,-0.5,0.5,0.5,0.5,3,3,U.S. drone strikes in Afghanistan,Expel students with white nationlist views,1,1,-1,1,4,2,1,3,4.5,4,4.5,,4,4.5,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,2,2,3,2
3222,PMM069-3-20,69,PMM069,3,20,2612,432,2,0,0,0,0,316,1,66.99846861,1018,5,7,1048,1018,5,7,1048,1750,12,-1,1,-1,-1,3,3,Dorms determined by gender identity,Expel students with white nationlist views,0,0,1,1,4,2,-2,-3,5,4,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,4,3,4
3223,PMM069-3-21,69,PMM069,3,21,2270,56,1,0,0,314,2,0,0,74.44933921,686,5,8,1004,686,5,8,1004,1690,13,-0.5,0.5,-0.5,-0.5,4,4,U.S. drone strikes in Afghanistan,Remove Christopher Columbus statues,0,0,1,1,5,2,3,-4,4.5,4,4.5,,4.5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,2,4,2,4,2
3224,PMM069-3-22,69,PMM069,3,22,2409,500,1,364,2,614,2,176,1,68.65919469,790,3,3,790,864,3,3,864,1654,6,1,-1,-1,-1,5,5,War on Drugs,Climate change legislation,1,1,-1,1,6,2,-3,5,4,5,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,4,3,3,4,4
3225,PMM069-3-23,69,PMM069,3,23,2041,544,3,0,0,568,3,316,1,69.96570309,884,4,4,884,544,3,3,544,1428,7,1,-1,-1,-1,5,5,Student worker unionization,On campus concealed carry,1,1,1,6,1,-1,-3,5,4,5,5,,5,4,1,19,-0.647621054,Female,1,"Some college, but no degree",14,"$150,000 or more",6,Atheism,None,,Moderate Democrat,1,Very liberal,Slightly liberal,Sometimes,2,4,4,5,5,4,4,5,4,35,3,1,2,1,1,8,3,3,3,3,3
